Judge,Year,Court
Hon. Dennis Lee Hupp,2018,Clarke Circuit Court
Hon. Ronald Lewis Napier,2018,Clarke Circuit Court
Hon. Clark Andrew Ritchie,2018,Clarke Circuit Court
Hon. Thomas J. Wilson IV,2018,Clarke Circuit Court
"Hon. J. Michael Gamble, Presiding Judge",2012,Amherst Circuit Court
"Hon. John T. Cook, Chief Judge",2012,Amherst Circuit Court
Hon. Mosby Garland Perrow III,2012,Amherst Circuit Court
Hon. James W. Updike Jr.,2012,Amherst Circuit Court
Hon. F. Patrick Yeatts,2012,Amherst Circuit Court
"Hon. W. Allan Sharrett, Presiding Judge, Chief Judge",2013,Brunswick Circuit Court
Hon. Nathan Curtis Lee,2013,Brunswick Circuit Court
Hon. Humes J. Franklin Jr.~,2005,Waynesboro Circuit Court
Hon. Thomas H. Wood*,2005,Waynesboro Circuit Court
Hon. Michael S. Irvine,2005,Waynesboro Circuit Court
Hon. Malfourd W.  Bo Trumbo,2005,Waynesboro Circuit Court
Hon. Samuel E. Campbell~*,2005,Surry Circuit Court
Hon. W. Allan Sharrett~,2005,Surry Circuit Court
"Hon. Josiah T. Showalter Jr., Presiding Judge",2013,Bland Circuit Court
"Hon. Robert M. D. Turk, Chief Judge",2013,Bland Circuit Court
Hon. Brett L. Geisler,2013,Bland Circuit Court
Hon. Colin R. Gibb,2013,Bland Circuit Court
Hon. Marcus H. Long Jr.,2013,Bland Circuit Court
"Hon. Donald M. Haddock, Presiding Judge, Chief Judge",2010,Alexandria Circuit Court
"Hon. Nolan B. Dawkins, Presiding Judge",2010,Alexandria Circuit Court
"Hon. Lisa Bondareff Kemler, Presiding Judge",2010,Alexandria Circuit Court
"Hon. Brett L. Geisler, Presiding Judge",2017,Carroll Circuit Court
"Hon. Josiah T. Showalter Jr., Chief Judge",2017,Carroll Circuit Court
Hon. Bradley W. Finch,2017,Carroll Circuit Court
Hon. H. Lee Harrell,2017,Carroll Circuit Court
Hon. Marcus H. Long Jr.,2017,Carroll Circuit Court
Hon. Robert M. D. Turk,2017,Carroll Circuit Court
"Hon. Frank Patrick Yeatts, Presiding Judge",2020,Lynchburg Circuit Court
"Hon. Michael T. Garrett, Chief Judge",2020,Lynchburg Circuit Court
Hon. John T. Cook,2020,Lynchburg Circuit Court
Hon. Michael R. Doucette,2020,Lynchburg Circuit Court
Hon. James W. Updike Jr.,2020,Lynchburg Circuit Court
Hon. James F. Watson,2020,Lynchburg Circuit Court
"Hon. W. Allan Sharrett, Presiding Judge, Chief Judge",2016,Greensville Circuit Court
Hon. Nathan Curtis Lee,2016,Greensville Circuit Court
"Hon. Richard E. Moore, Presiding Judge",2016,Charlottesville Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2016,Charlottesville Circuit Court
Hon. Daniel R. Bouton,2016,Charlottesville Circuit Court
Hon. Cheryl V. Higgins,2016,Charlottesville Circuit Court
Hon. Susan L. Whitlock,2016,Charlottesville Circuit Court
"Hon. Timothy K. Sanner, Presiding Judge, Chief Judge",2020,Goochland Circuit Court
Hon. Dale B. Durrer,2020,Goochland Circuit Court
Hon. David B. Franzen,2020,Goochland Circuit Court
Hon. Cheryl V. Higgins,2020,Goochland Circuit Court
Hon. Richard E. Moore,2020,Goochland Circuit Court
Hon. Claude V. Worrell Jr.,2020,Goochland Circuit Court
"Hon. Susan L. Whitlock, Presiding Judge",2017,Culpeper Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2017,Culpeper Circuit Court
Hon. Daniel R. Bouton,2017,Culpeper Circuit Court
Hon. Cheryl V. Higgins,2017,Culpeper Circuit Court
Hon. Richard E. Moore,2017,Culpeper Circuit Court
"Hon. Victor V. Ludwig, Presiding Judge",2012,Augusta Circuit Court
"Hon. Malfourd W. Trumbo, Chief Judge",2012,Augusta Circuit Court
Hon. Humes J. Franklin Jr.,2012,Augusta Circuit Court
Hon. Michael S. Irvine,2012,Augusta Circuit Court
"Hon. Michael E. McGinty, Chief Judge",2016,James City County/Williamsburg Circuit Court
Hon. B. Elliott Bondurant,2016,James City County/Williamsburg Circuit Court
Hon. Richard H. Rizk,2016,James City County/Williamsburg Circuit Court
Hon. Jeffrey W. Shaw,2016,James City County/Williamsburg Circuit Court
"Hon. Gordon F. Willis, Presiding Judge",2018,Fredericksburg Circuit Court
"Hon. Charles S. Sharp, Chief Judge",2018,Fredericksburg Circuit Court
Hon. Sarah L. Deneke,2018,Fredericksburg Circuit Court
Hon. Joseph J. Ellis,2018,Fredericksburg Circuit Court
Hon. J. Overton Harris,2018,Fredericksburg Circuit Court
Hon. Herbert M. Hewitt,2018,Fredericksburg Circuit Court
Hon. Patricia Kelly,2018,Fredericksburg Circuit Court
Hon. Michael E. Levy,2018,Fredericksburg Circuit Court
Hon. R. Michael McKenney,2018,Fredericksburg Circuit Court
Hon. Ricardo Rigual,2018,Fredericksburg Circuit Court
Hon. Victoria A. B. Willis,2018,Fredericksburg Circuit Court
"Hon. J. Michael Gamble, Presiding Judge",2013,Amherst Circuit Court
"Hon. John T. Cook, Chief Judge",2013,Amherst Circuit Court
Hon. James W. Updike Jr.,2013,Amherst Circuit Court
Hon. F. Patrick Yeatts,2013,Amherst Circuit Court
"Hon. Clifford Lynwood Athey Jr., Presiding Judge",2019,Clarke Circuit Court
"Hon. Alexander R. Iden, Presiding Judge",2019,Clarke Circuit Court
"Hon. Bruce D. Albertson, Chief Judge",2019,Clarke Circuit Court
Hon. Neil Randolph Bryant,2019,Clarke Circuit Court
Hon. Clark Andrew Ritchie,2019,Clarke Circuit Court
Hon. Thomas J. Wilson IV,2019,Clarke Circuit Court
"Hon. Richard E. Moore, Presiding Judge",2019,Fluvanna Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2019,Fluvanna Circuit Court
Hon. Dale B. Durrer,2019,Fluvanna Circuit Court
Hon. Cheryl V. Higgins,2019,Fluvanna Circuit Court
Hon. Susan L. Whitlock,2019,Fluvanna Circuit Court
Hon. Claude V. Worrell Jr.,2019,Fluvanna Circuit Court
"Hon. W. Allan Sharrett, Presiding Judge, Chief Judge",2014,Brunswick Circuit Court
Hon. Nathan Curtis Lee,2014,Brunswick Circuit Court
"Hon. W. Allan Sharrett, Presiding Judge, Chief Judge",2017,Greensville Circuit Court
Hon. William Edward Tomko III,2017,Greensville Circuit Court
"Hon. Henry A. Vanover, Presiding Judge",2016,Dickenson Circuit Court
"Hon. Jack S. Hurley Jr., Chief Judge",2016,Dickenson Circuit Court
Hon. Patrick R. Johnson,2016,Dickenson Circuit Court
Hon. Michael Lee Moore,2016,Dickenson Circuit Court
Hon. Richard C. Patterson,2016,Dickenson Circuit Court
"Hon. Brett L. Geisler, Presiding Judge",2018,Carroll Circuit Court
"Hon. Josiah T. Showalter Jr., Chief Judge",2018,Carroll Circuit Court
Hon. Bradley W. Finch,2018,Carroll Circuit Court
Hon. H. Lee Harrell,2018,Carroll Circuit Court
Hon. Marcus H. Long Jr.,2018,Carroll Circuit Court
Hon. Robert M. D. Turk,2018,Carroll Circuit Court
Hon. W. Allan Sharrett~*,2006,Surry Circuit Court
Hon. Samuel E. Campbell~,2006,Surry Circuit Court
"Hon. Susan L. Whitlock, Presiding Judge",2018,Culpeper Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2018,Culpeper Circuit Court
Hon. Dale B. Durrer,2018,Culpeper Circuit Court
Hon. Cheryl V. Higgins,2018,Culpeper Circuit Court
Hon. Richard E. Moore,2018,Culpeper Circuit Court
Hon. Humes J. Franklin Jr.~,2006,Waynesboro Circuit Court
Hon. Thomas H. Wood*,2006,Waynesboro Circuit Court
Hon. Michael S. Irvine,2006,Waynesboro Circuit Court
Hon. Malfourd W.  Bo Trumbo,2006,Waynesboro Circuit Court
"Hon. Josiah T. Showalter Jr., Presiding Judge",2014,Bland Circuit Court
"Hon. Marcus H. Long Jr., Chief Judge",2014,Bland Circuit Court
Hon. Brett L. Geisler,2014,Bland Circuit Court
Hon. Colin R. Gibb,2014,Bland Circuit Court
Hon. Robert M. D. Turk,2014,Bland Circuit Court
"Hon. Donald M. Haddock, Presiding Judge, Chief Judge",2011,Alexandria Circuit Court
"Hon. Nolan B. Dawkins, Presiding Judge",2011,Alexandria Circuit Court
"Hon. Lisa Bondareff Kemler, Presiding Judge",2011,Alexandria Circuit Court
"Hon. Victor V. Ludwig, Presiding Judge",2013,Augusta Circuit Court
"Hon. Malfourd W. Trumbo, Chief Judge",2013,Augusta Circuit Court
Hon. Michael S. Irvine,2013,Augusta Circuit Court
Hon. Charles L. Ricketts III,2013,Augusta Circuit Court
"Hon. Richard E. Moore, Presiding Judge",2017,Charlottesville Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2017,Charlottesville Circuit Court
Hon. Daniel R. Bouton,2017,Charlottesville Circuit Court
Hon. Cheryl V. Higgins,2017,Charlottesville Circuit Court
Hon. Susan L. Whitlock,2017,Charlottesville Circuit Court
"Hon. Edward K. Stein, Presiding Judge",2020,Highland Circuit Court
"Hon. William Chapman Goodwin, Chief Judge",2020,Highland Circuit Court
Hon. Joel R. Branscom,2020,Highland Circuit Court
Hon. Paul A. Dryer,2020,Highland Circuit Court
Hon. Christopher B. Russell,2020,Highland Circuit Court
Hon. Isaac St. C. Freeman~,2005,Smyth Circuit Court
Hon. C. Randall Lowe*,2005,Smyth Circuit Court
Hon. Larry B. Kirksey,2005,Smyth Circuit Court
"Hon. J. Michael Gamble, Presiding Judge",2014,Amherst Circuit Court
"Hon. John T. Cook, Chief Judge",2014,Amherst Circuit Court
Hon. James W. Updike Jr.,2014,Amherst Circuit Court
Hon. F. Patrick Yeatts,2014,Amherst Circuit Court
"Hon. Michael E. McGinty, Chief Judge",2017,James City County/Williamsburg Circuit Court
Hon. B. Elliott Bondurant,2017,James City County/Williamsburg Circuit Court
Hon. Richard H. Rizk,2017,James City County/Williamsburg Circuit Court
Hon. Jeffrey W. Shaw,2017,James City County/Williamsburg Circuit Court
"Hon. W. Allan Sharrett, Presiding Judge, Chief Judge",2015,Brunswick Circuit Court
Hon. Nathan Curtis Lee,2015,Brunswick Circuit Court
"Hon. W. Allan Sharrett, Presiding Judge, Chief Judge",2018,Greensville Circuit Court
Hon. William Edward Tomko III,2018,Greensville Circuit Court
"Hon. Gordon F. Willis, Presiding Judge",2019,Fredericksburg Circuit Court
"Hon. Charles S. Sharp, Chief Judge",2019,Fredericksburg Circuit Court
Hon. Sarah L. Deneke,2019,Fredericksburg Circuit Court
Hon. William E. Glover,2019,Fredericksburg Circuit Court
Hon. J. Overton Harris,2019,Fredericksburg Circuit Court
Hon. Herbert M. Hewitt,2019,Fredericksburg Circuit Court
Hon. Patricia Kelly,2019,Fredericksburg Circuit Court
Hon. Michael E. Levy,2019,Fredericksburg Circuit Court
Hon. R. Michael McKenney,2019,Fredericksburg Circuit Court
Hon. Ricardo Rigual,2019,Fredericksburg Circuit Court
Hon. Victoria A. B. Willis,2019,Fredericksburg Circuit Court
"Hon. Brett L. Geisler, Presiding Judge",2019,Carroll Circuit Court
"Hon. Marcus H. Long Jr., Chief Judge",2019,Carroll Circuit Court
Hon. Bradley W. Finch,2019,Carroll Circuit Court
Hon. H. Lee Harrell,2019,Carroll Circuit Court
Hon. Josiah T. Showalter Jr.,2019,Carroll Circuit Court
Hon. Robert M. D. Turk,2019,Carroll Circuit Court
Hon. W. Allan Sharrett~*,2008,Surry Circuit Court
Hon. Samuel E. Campbell~,2008,Surry Circuit Court
"Hon. Donald Carl Blessing, Presiding Judge",2017,Prince Edward Circuit Court
"Hon. Leslie M. Osborn, Chief Judge",2017,Prince Edward Circuit Court
Hon. S. Anderson Nelson,2017,Prince Edward Circuit Court
Hon. Kimberley S. White,2017,Prince Edward Circuit Court
"Hon. Richard E. Moore, Presiding Judge",2021,Fluvanna Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2021,Fluvanna Circuit Court
Hon. Dale B. Durrer,2021,Fluvanna Circuit Court
Hon. David B. Franzen,2021,Fluvanna Circuit Court
Hon. Cheryl V. Higgins,2021,Fluvanna Circuit Court
Hon. Claude V. Worrell Jr.,2021,Fluvanna Circuit Court
"Hon. Victor V. Ludwig, Presiding Judge",2014,Augusta Circuit Court
"Hon. Malfourd W. Trumbo, Chief Judge",2014,Augusta Circuit Court
Hon. Michael S. Irvine,2014,Augusta Circuit Court
Hon. Charles L. Ricketts III,2014,Augusta Circuit Court
"Hon. Lisa Bondareff Kemler, Presiding Judge, Chief Judge",2012,Alexandria Circuit Court
"Hon. James C. Clark, Presiding Judge",2012,Alexandria Circuit Court
"Hon. Nolan B. Dawkins, Presiding Judge",2012,Alexandria Circuit Court
"Hon. Alexander R. Iden, Presiding Judge",2020,Clarke Circuit Court
"Hon. Brian M. Madden, Presiding Judge",2020,Clarke Circuit Court
"Hon. Bruce D. Albertson, Chief Judge",2020,Clarke Circuit Court
Hon. Kevin C. Black,2020,Clarke Circuit Court
Hon. Clark Andrew Ritchie,2020,Clarke Circuit Court
Hon. William W. Sharp,2020,Clarke Circuit Court
Hon. Thomas J. Wilson IV,2020,Clarke Circuit Court
"Hon. Richard E. Moore, Presiding Judge",2018,Charlottesville Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2018,Charlottesville Circuit Court
Hon. Dale B. Durrer,2018,Charlottesville Circuit Court
Hon. Cheryl V. Higgins,2018,Charlottesville Circuit Court
Hon. Susan L. Whitlock,2018,Charlottesville Circuit Court
"Hon. Josiah T. Showalter Jr., Presiding Judge, Chief Judge",2015,Bland Circuit Court
Hon. Bradley W. Finch,2015,Bland Circuit Court
Hon. Brett L. Geisler,2015,Bland Circuit Court
Hon. H. Lee Harrell,2015,Bland Circuit Court
Hon. Marcus H. Long Jr.,2015,Bland Circuit Court
Hon. Robert M. D. Turk,2015,Bland Circuit Court
"Hon. Susan L. Whitlock, Presiding Judge",2019,Culpeper Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2019,Culpeper Circuit Court
Hon. Dale B. Durrer,2019,Culpeper Circuit Court
Hon. Cheryl V. Higgins,2019,Culpeper Circuit Court
Hon. Richard E. Moore,2019,Culpeper Circuit Court
Hon. Claude V. Worrell,2019,Culpeper Circuit Court
"Hon. Henry A. Vanover, Presiding Judge",2017,Dickenson Circuit Court
"Hon. Jack S. Hurley Jr., Chief Judge",2017,Dickenson Circuit Court
Hon. Patrick R. Johnson,2017,Dickenson Circuit Court
Hon. Michael Lee Moore,2017,Dickenson Circuit Court
Hon. Richard C. Patterson,2017,Dickenson Circuit Court
"Hon. John T. Cook, Chief Judge",2015,Amherst Circuit Court
Hon. R. Edwin Burnette Jr.,2015,Amherst Circuit Court
Hon. Michael T. Garrett,2015,Amherst Circuit Court
Hon. James W. Updike Jr.,2015,Amherst Circuit Court
Hon. F. Patrick Yeatts,2015,Amherst Circuit Court
Hon. Isaac St. C. Freeman~,2006,Smyth Circuit Court
Hon. C. Randall Lowe*,2006,Smyth Circuit Court
Hon. Larry B. Kirksey,2006,Smyth Circuit Court
"Hon. W. Allan Sharrett, Presiding Judge, Chief Judge",2019,Greensville Circuit Court
Hon. Carson E. Saunders Jr.,2019,Greensville Circuit Court
Hon. William Edward Tomko III,2019,Greensville Circuit Court
Hon. Humes J. Franklin Jr.~*,2007,Waynesboro Circuit Court
Hon. Michael S. Irvine,2007,Waynesboro Circuit Court
Hon. Malfourd W.  Bo Trumbo,2007,Waynesboro Circuit Court
Hon. Thomas H. Wood,2007,Waynesboro Circuit Court
"Hon. Gordon F. Willis, Presiding Judge",2020,Fredericksburg Circuit Court
"Hon. Sarah L. Deneke, Chief Judge",2020,Fredericksburg Circuit Court
Hon. William E. Glover,2020,Fredericksburg Circuit Court
Hon. John Overton Harris,2020,Fredericksburg Circuit Court
Hon. Herbert M. Hewitt,2020,Fredericksburg Circuit Court
Hon. Patricia Kelly,2020,Fredericksburg Circuit Court
Hon. Michael E. Levy,2020,Fredericksburg Circuit Court
Hon. Roy Michael McKenney,2020,Fredericksburg Circuit Court
Hon. Ricardo Rigual,2020,Fredericksburg Circuit Court
Hon. James Bruce Strickland,2020,Fredericksburg Circuit Court
Hon. Victoria A. B. Willis,2020,Fredericksburg Circuit Court
"Hon. Brett L. Geisler, Presiding Judge",2021,Carroll Circuit Court
"Hon. Bradley W. Finch, Chief Judge",2021,Carroll Circuit Court
Hon. Kenneth M. Fleenor Jr.,2021,Carroll Circuit Court
Hon. Hugh Lee Harrell,2021,Carroll Circuit Court
Hon. Josiah T. Showalter Jr.,2021,Carroll Circuit Court
Hon. Robert M. D. Turk,2021,Carroll Circuit Court
"Hon. W. Allan Sharrett, Presiding Judge, Chief Judge",2016,Brunswick Circuit Court
Hon. Nathan Curtis Lee,2016,Brunswick Circuit Court
"Hon. Jeffrey W. Shaw, Chief Judge",2018,James City County/Williamsburg Circuit Court
Hon. B. Elliott Bondurant,2018,James City County/Williamsburg Circuit Court
Hon. Michael E. McGinty,2018,James City County/Williamsburg Circuit Court
Hon. Richard H. Rizk,2018,James City County/Williamsburg Circuit Court
Hon. W. Allan Sharrett~*,2009,Surry Circuit Court
Hon. Samuel E. Campbell~,2009,Surry Circuit Court
"Hon. Victor V. Ludwig, Presiding Judge",2015,Augusta Circuit Court
"Hon. Malfourd W. Trumbo, Chief Judge",2015,Augusta Circuit Court
Hon. Michael S. Irvine,2015,Augusta Circuit Court
Hon. Charles L. Ricketts III,2015,Augusta Circuit Court
"Hon. Dale B. Durrer, Presiding Judge",2020,Culpeper Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2020,Culpeper Circuit Court
Hon. David B. Franzen,2020,Culpeper Circuit Court
Hon. Cheryl V. Higgins,2020,Culpeper Circuit Court
Hon. Richard E. Moore,2020,Culpeper Circuit Court
Hon. Claude V. Worrell Jr.,2020,Culpeper Circuit Court
"Hon. Richard C. Patterson, Chief Judge",2018,Dickenson Circuit Court
Hon. Jack S. Hurley Jr.,2018,Dickenson Circuit Court
Hon. Patrick R. Johnson,2018,Dickenson Circuit Court
Hon. Michael Lee Moore,2018,Dickenson Circuit Court
"Hon. Richard E. Moore, Presiding Judge",2019,Charlottesville Circuit Court
"Hon. Claude V. Worrell, Presiding Judge",2019,Charlottesville Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2019,Charlottesville Circuit Court
Hon. Dale B. Durrer,2019,Charlottesville Circuit Court
Hon. Cheryl V. Higgins,2019,Charlottesville Circuit Court
Hon. Susan L. Whitlock,2019,Charlottesville Circuit Court
"Hon. Josiah T. Showalter Jr., Presiding Judge, Chief Judge",2016,Bland Circuit Court
Hon. Bradley W. Finch,2016,Bland Circuit Court
Hon. Brett L. Geisler,2016,Bland Circuit Court
Hon. H. Lee Harrell,2016,Bland Circuit Court
Hon. Marcus H. Long Jr.,2016,Bland Circuit Court
Hon. Robert M. D. Turk,2016,Bland Circuit Court
"Hon. William W. Eldridge IV, Presiding Judge",2021,Clarke Circuit Court
"Hon. Alexander R. Iden, Presiding Judge",2021,Clarke Circuit Court
"Hon. Brian M. Madden, Presiding Judge",2021,Clarke Circuit Court
"Hon. Clark Andrew Ritchie, Chief Judge",2021,Clarke Circuit Court
Hon. Bruce D. Albertson,2021,Clarke Circuit Court
Hon. Kevin C. Black,2021,Clarke Circuit Court
Hon. William W. Sharp,2021,Clarke Circuit Court
Hon. Thomas J. Wilson IV,2021,Clarke Circuit Court
Hon. Isaac St. C. Freeman~,2007,Smyth Circuit Court
Hon. C. Randall Lowe*,2007,Smyth Circuit Court
Hon. Larry B. Kirksey,2007,Smyth Circuit Court
"Hon. Anita D. Filson, Presiding Judge",2016,Buena Vista Circuit Court
"Hon. Malfourd W. Trumbo, Chief Judge",2016,Buena Vista Circuit Court
Hon. Victor V. Ludwig,2016,Buena Vista Circuit Court
Hon. Charles L. Ricketts III,2016,Buena Vista Circuit Court
Hon. Humes J. Franklin Jr.~*,2008,Waynesboro Circuit Court
Hon. Michael S. Irvine,2008,Waynesboro Circuit Court
Hon. Victor V. Ludwig,2008,Waynesboro Circuit Court
Hon. Malfourd W. Bo Trumbo,2008,Waynesboro Circuit Court
"Hon. F. Patrick Yeatts, Chief Judge",2016,Amherst Circuit Court
Hon. R. Edwin Burnette Jr.,2016,Amherst Circuit Court
Hon. John T. Cook,2016,Amherst Circuit Court
Hon. Michael T. Garrett,2016,Amherst Circuit Court
Hon. James W. Updike Jr.,2016,Amherst Circuit Court
"Hon. W. Allan Sharrett, Presiding Judge, Chief Judge",2017,Brunswick Circuit Court
Hon. William Edward Tomko III,2017,Brunswick Circuit Court
Hon. Michael S. Irvine~,2005,Rockbridge Circuit Court
Hon. Thomas H. Wood*,2005,Rockbridge Circuit Court
Hon. Humes J. Franklin Jr.,2005,Rockbridge Circuit Court
Hon. Malfourd W.  Bo Trumbo,2005,Rockbridge Circuit Court
"Hon. Donald Carl Blessing, Presiding Judge",2018,Prince Edward Circuit Court
"Hon. Leslie M. Osborn, Chief Judge",2018,Prince Edward Circuit Court
Hon. S. Anderson Nelson,2018,Prince Edward Circuit Court
Hon. Kimberley S. White,2018,Prince Edward Circuit Court
Hon. Robert P. Doherty Jr.~,2005,Salem Circuit Court
Hon. Jonathan M. Apgar*,2005,Salem Circuit Court
Hon. William D. Broadhurst,2005,Salem Circuit Court
Hon. Charles N. Dorsey,2005,Salem Circuit Court
Hon. James R. Swanson,2005,Salem Circuit Court
Hon. Clifford R. Weckstein,2005,Salem Circuit Court
"Hon. Anita D. Filson, Presiding Judge",2016,Augusta Circuit Court
